J,idle_infid_CD,idle_infid_N_4,idle_infid_N_6,idle_infid_N_8
5.137974683544303,0.001077463497276998,1.7305867738848235e-08,2.993990333433061e-09,1.0034312825091263e-09
5.3898734177215175,0.001302040854651465,2.0934425914997945e-08,3.6263009262071932e-09,1.2175372376965754e-09
5.641772151898734,0.001559565439276489,2.5107439960425637e-08,4.3553873840807e-09,1.4629891187389887e-09
5.893670886075948,0.0018529829374654971,2.987206398907816e-08,5.189467577881857e-09,1.746291000692679e-09
6.145569620253163,0.002185336570270091,3.5282482879761545e-08,6.136843366810751e-09,2.067314375242546e-09
6.397468354430378,0.002559762081423278,4.139093062738297e-08,7.21126725000687e-09,2.432545664898811e-09
6.649367088607592,0.0029794816246960787,4.827046573563365e-08,8.420006247789047e-09,2.8465430013113746e-09
6.90126582278481,0.0034478008745374433,5.596449947908866e-08,9.777172793601352e-09,3.3079556871484783e-09
7.1531645569620235,0.003968102855024469,6.455799184124089e-08,1.1292458856893006e-08,3.825584127259418e-09
7.40506329113924,0.004543840943507904,7.409875635300267e-08,1.297693191792959e-08,4.404473452623847e-09
7.656962025316454,0.005178536149049728,8.466925754957444e-08,1.4851332996723698e-08,5.047070095187678e-09
7.908860759493669,0.005875769747103909,9.632963893224655e-08,1.6918385303821282e-08,5.7590992530442975e-09
8.160759493670884,0.006639177937666441,1.091634806993369e-07,1.9195041833786064e-08,6.5461407960931695e-09
8.4126582278481,0.007472445983755627,1.232970569531311e-07,2.17050151740672e-08,7.411697700021591e-09
8.664556962025314,0.008379302852073112,1.3874316279194332e-07,2.44508892577322e-08,8.361853376381845e-09
8.91645569620253,0.009363513524510036,1.5562677990743623e-07,2.7453818773892635e-08,9.406549872359449e-09
9.168354430379745,0.010428873385719406,1.7400587937199674e-07,3.0734428779766176e-08,1.0544862760752949e-08
9.42025316455696,0.011579203953668293,1.9404628365249366e-07,3.430811568172487e-08,1.178805764112667e-08
9.672151898734175,0.012818344417647176,2.1579702247365162e-07,3.818660254673034e-08,1.3145034505335218e-08
9.92405063291139,0.01415014589821817,2.394260176230567e-07,4.240110390574259e-08,1.4614217169750532e-08
10.175949367088606,0.015578464997837327,2.6500024180586834e-07,4.695857502845513e-08,1.6208207442858225e-08
10.42784810126582,0.017107157317293398,2.9266093881652466e-07,5.1881581752954986e-08,1.79372646180731e-08
10.679746835443035,0.01874007091631169,3.2253148124494757e-07,5.719852325114516e-08,1.9812397167306983e-08
10.931645569620251,0.020481039741828022,3.547326572483911e-07,6.292920501360655e-08,2.182412456308569e-08
11.183544303797467,0.022333877029713678,3.8952061826025286e-07,6.90971477257385e-08,2.4002969112313366e-08
11.435443037974682,0.024302303904002343,4.269227281694654e-07,7.572765370333912e-08,2.634835810644276e-08
11.687341772151896,0.02639019835613543,4.671871936534622e-07,8.285941627272919e-08,2.8854598044247837e-08
11.939240506329112,0.02860120688815726,5.104609020478712e-07,9.049060439858536e-08,3.156663691550321e-08
12.191139240506326,0.030938996809055652,5.57004448731302e-07,9.868026606962843e-08,3.446467577994383e-08
12.443037974683541,0.0334071801728274,6.069122486795919e-07,1.07428053897074e-07,3.755169158958793e-08
12.694936708860757,0.036009305410677483,6.603786126269107e-07,1.1680137979031002e-07,4.088059085693985e-08
12.946835443037974,0.038748854916839215,7.177888892706541e-07,1.2681066668962515e-07,4.4448543179420597e-08
13.198734177215188,0.04162923921593498,7.793227368990685e-07,1.3748780242073266e-07,4.8222971671396664e-08
13.450632911392402,0.04465378802856568,8.452484125398563e-07,1.4890142896462066e-07,5.227717991829195e-08
13.702531645569618,0.047825744722238994,9.158490396066199e-07,1.610062205781304e-07,5.6589923524974495e-08
13.954430379746832,0.051148259955381525,9.914540040067976e-07,1.739350697360642e-07,6.119346984689855e-08
14.206329113924046,0.05462438540592218,1.0723778434695852e-06,1.876960775692993e-07,6.609863667517146e-08
14.458227848101263,0.05825706760380922,1.158986521254679e-06,2.0235110209654295e-07,7.129253826176907e-08
14.710126582278479,0.06204914189229105,1.251794408851925e-06,2.1790660215126323e-07,7.682745339909758e-08
14.962025316455692,0.06600350301682056,1.3510365182156647e-06,2.344623941108459e-07,8.26799766429076e-08
