t,X1_infid_CD,X1_infid_N_4,X1_infid_N_6,X1_infid_N_8
30.0,0.007859384962491056,0.00014198967567791154,2.453047664663366e-05,7.404154545698205e-06
90.0,0.030022559293302997,0.0002785335307947667,4.478664852469727e-05,1.336488214787046e-05
150.0,0.07364139919593204,0.0005515879150238545,8.529557795644571e-05,2.5284742585673925e-05
210.0,0.1373264857896359,0.0009611394503057369,0.00014606477844414378,4.3169877094073605e-05
270.0,0.2190572039542772,0.0015071159087098884,0.00022707974435787204,6.701104103012945e-05
330.0,0.31625033072928177,0.0021894057483862195,0.0003283436058142408,9.681162970509583e-05
390.0,0.4258558803580337,0.003007969999134885,0.00044985783412387903,0.00013257300911062586
450.0,0.54446485100146,0.003962689191984392,0.0005916178662253024,0.00017429550209391298
