J,X2_infid_CD,X2_infid_DD
0.1,1.6949141319444472e-05,7.432633882809014e-06
0.3518987341772152,0.00020991961018979044,9.199515926938684e-05
0.6037974683544303,0.000618163389513815,0.00027080646052868307
0.8556962025316454,0.0012420603763192428,0.0005437727692039207
1.1075949367088607,0.002082132894747901,0.0009108802006938532
1.3594936708860759,0.003139117777261169,0.0013719379914522989
1.6113924050632908,0.004413882513954248,0.00192685536693038
1.8632911392405063,0.005907536958463466,0.0025754025142087356
2.1151898734177212,0.007621164102962763,0.0033174858580384825
2.367088607594936,0.009556158008196092,0.004152474461446398
2.6189873417721516,0.011714056026074227,0.005080642401488755
2.8708860759493664,0.014096350610670272,0.006101375571120671
3.1227848101265816,0.016704768381771373,0.007214429149834167
3.374683544303797,0.019540778972312656,0.008419255441183382
3.6265822784810124,0.022606603008179627,0.009715646820054435
3.8784810126582276,0.025903731755903103,0.011103786369950464
4.130379746835442,0.029433937406533994,0.012581337305247575
4.382278481012657,0.03319938187811766,0.014149730106796543
4.634177215189872,0.037201514197906294,0.01580745132339212
4.886075949367087,0.04144209124959608,0.017554548746108845
5.137974683544303,0.04592299823175516,0.019389530697576318
5.3898734177215175,0.050645592363247505,0.021313121530614376
5.641772151898734,0.055611093500784636,0.023323785223552718
5.893670886075948,0.060820605516385906,0.025421069721274003
6.145569620253163,0.06627589390078703,0.027604093575986366
6.397468354430378,0.07197748370619361,0.02987127734767192
6.649367088607592,0.07792544869541296,0.03222407883434142
6.90126582278481,0.08412063272447912,0.034661017318831755
7.1531645569620235,0.09056281774577835,0.03717955331509892
7.40506329113924,0.09725266558681978,0.039779726807974036
7.656962025316454,0.10418811169302611,0.0424613962266317
7.908860759493669,0.11136967052954005,0.04522307946832149
8.160759493670884,0.11879541010917871,0.04806355496885695
8.4126582278481,0.1264637675064465,0.050982862862949396
8.664556962025314,0.13437340957887878,0.053978666168487566
8.91645569620253,0.14252136240382085,0.05705101052094774
9.168354430379745,0.15090437390026967,0.06019767927968067
9.42025316455696,0.1595202774776967,0.06341777385805003
9.672151898734175,0.1683650480460267,0.06671188333851141
9.92405063291139,0.17743442046643643,0.07007807511351183
10.175949367088606,0.18672450553214792,0.07351438986467129
10.42784810126582,0.19622930113794168,0.07701974819502488
10.679746835443035,0.20594463907001748,0.08059273011399537
10.931645569620251,0.21586466892209843,0.08423277941282359
11.183544303797467,0.2259812896686646,0.0879385924909527
11.435443037974682,0.23629016062579655,0.09170830934809104
11.687341772151896,0.24678355100271754,0.09554206044535019
11.939240506329112,0.2574528919595944,0.09943484413667647
12.191139240506326,0.26829155347471145,0.1033894345876687
12.443037974683541,0.2792905244935293,0.10740235621962169
12.694936708860757,0.2904419771160597,0.11147448973106311
12.946835443037974,0.30173679723576696,0.11560277007391861
13.198734177215188,0.3131644201994117,0.11978246999554243
13.450632911392402,0.32471704974286664,0.12401787178305534
13.702531645569618,0.3363845112087398,0.1283040143732601
13.954430379746832,0.34815633477567687,0.13264102353618057
14.206329113924046,0.3600211475283066,0.1370251001726409
14.458227848101263,0.37196879511686565,0.14145740192080358
14.710126582278479,0.3839896831494575,0.1459351603580411
14.962025316455692,0.3960723324130171,0.15045642280860516
15.213924050632906,0.4082053062214801,0.15502050848699478
15.465822784810124,0.4203769769008183,0.1596270282222899
15.717721518987341,0.43257778114826684,0.16427168041653517
15.969620253164557,0.44479568107059764,0.16895212679249605
16.22151898734177,0.45701815931697276,0.17367273340986566
16.473417721518985,0.469235460968341,0.17842981902625377
16.725316455696202,0.48143584412117135,0.18321375561523412
16.977215189873416,0.49360782195184016,0.18803758658073932
17.22911392405063,0.5057419541399756,0.19288141680903537
17.481012658227844,0.5178252007484829,0.19776064342526434
17.73291139240506,0.5298480258738432,0.202664794431078
17.98481012658228,0.5417986749097279,0.2075954271343402
18.236708860759492,0.5536681334348005,0.2125492783705294
18.488607594936706,0.5654475671398238,0.21752515676169182
18.740506329113924,0.5771229298290913,0.2225228844406666
18.992405063291137,0.5886891079168636,0.22754120833529734
19.24430379746835,0.6001344815934027,0.23257931535711895
19.49620253164557,0.6114498062842024,0.23762854776292563
19.748101265822783,0.6226274661597893,0.2426942103515327
20.0,0.6336591153697048,0.24777424680648819
