J,idle_infid_CD,idle_infid_DD
0.1,1.5655136009762316e-07,1.6576527217537773e-07
0.3518987341772152,2.339239964399553e-06,1.958529113443852e-06
0.6037974683544303,9.37545134560569e-06,5.608010481550352e-06
0.8556962025316454,2.6444993249996607e-05,1.1306659184140422e-05
1.1075949367088607,6.14089399189055e-05,1.89723508022821e-05
1.3594936708860759,0.00012474982520627176,2.866623556707637e-05
1.6113924050632908,0.00022949033987573753,4.043659212094042e-05
1.8632911392405063,0.0003910919770153676,5.4308010471459944e-05
2.1151898734177212,0.0006273399582663597,7.052108889116226e-05
2.367088607594936,0.0009581964460727566,8.887207470553715e-05
2.6189873417721516,0.0014056523364368578,0.00010952097773131442
2.8708860759493664,0.00199355831054171,0.00013271227624056525
3.1227848101265816,0.002747429878520724,0.0001585616688026814
3.374683544303797,0.0036942531548421753,0.0001868187000746424
3.6265822784810124,0.004862268277866844,0.00021825029043720523
3.8784810126582276,0.006280755784966785,0.0002525365954195724
4.130379746835442,0.007979779715287294,0.00028976496092969484
4.382278481012657,0.00998998186379818,0.0003305088954582702
4.634177215189872,0.012342307101724792,0.00037465437599570883
4.886075949367087,0.015067751128348794,0.00042234626904591455
5.137974683544303,0.018197129698668935,0.00047415996316069187
5.3898734177215175,0.021760809771665723,0.0005292863949324378
5.641772151898734,0.025788431205265083,0.0005905983346987664
5.893670886075948,0.03030869709932782,0.0006557142840261099
6.145569620253163,0.03534910349499287,0.000724899612991492
6.397468354430378,0.04093569187077639,0.0008002739173094131
6.649367088607592,0.047092835984448134,0.0008812985440411758
6.90126582278481,0.05384298238100582,0.0009674485012213241
7.1531645569620235,0.06120644489097693,0.0010620445518407795
7.40506329113924,0.06920129211087711,0.0011625071894484362
7.656962025316454,0.07784302633559859,0.0012711604093228468
7.908860759493669,0.08714439541022401,0.0013841295356605832
8.160759493670884,0.0971154231721868,0.001507405002413087
8.4126582278481,0.10776311146053996,0.0016413044570887658
8.664556962025314,0.11909133893245216,0.0017820930431527993
8.91645569620253,0.1311007892589967,0.0019346519358632852
9.168354430379745,0.14378891215080625,0.0020956218539850413
9.42025316455696,0.15714974883994737,0.002269594438985556
9.672151898734175,0.17117399832471458,0.002456535030803342
9.92405063291139,0.18584893620764176,0.0026555433620398805
10.175949367088606,0.201158458877169,0.0028654283593146923
10.42784810126582,0.21708308953152944,0.0030935034040856513
10.679746835443035,0.23360005180240484,0.003336567460721196
10.931645569620251,0.25068328129914286,0.0035927609325207
11.183544303797467,0.2683035806871138,0.003868767392480321
11.435443037974682,0.2864287334829505,0.0041647201401605605
11.687341772151896,0.30502352484400086,0.00447734853798698
11.939240506329112,0.3240501328959029,0.004811829680986035
12.191139240506326,0.3434679906257868,0.0051648695066547345
12.443037974683541,0.36323426475230347,0.005545139541628941
12.694936708860757,0.38330349910430084,0.0059434354443842485
12.946835443037974,0.4036291160695794,0.006378764847465246
13.198734177215188,0.4241621368740637,0.006833624440218733
13.450632911392402,0.444852226774885,0.007317247703916729
13.702531645569618,0.46564781718795245,0.007829497183209133
13.954430379746832,0.4864963845418202,0.0083773792431866
14.206329113924046,0.5073446906697601,0.008956245854272016
14.458227848101263,0.5281392099677872,0.009573219822977874
14.710126582278479,0.5488259229576322,0.01022645887797169
14.962025316455692,0.5693516098021609,0.01091348116398616
15.213924050632906,0.5896627296361936,0.011645491289561383
15.465822784810124,0.6097061028680252,0.012416919516266334
15.717721518987341,0.629431257318859,0.013233548268453244
15.969620253164557,0.6487874611786573,0.01409597285549491
16.22151898734177,0.6677264511939507,0.015010144969917927
16.473417721518985,0.6862010326234191,0.015970995910367103
16.725316455696202,0.7041663234475574,0.016990026882545806
16.977215189873416,0.7215798637774284,0.018058339925346
17.22911392405063,0.7384015632543198,0.019189468482708083
17.481012658227844,0.7545941696068206,0.020381189027672053
17.73291139240506,0.7701232712435738,0.02162813756870019
17.98481012658228,0.7849577401760119,0.022950275434202028
18.236708860759492,0.799069054788686,0.02433755607108279
18.488607594936706,0.8124327501213978,0.025791566255393028
18.740506329113924,0.8250277282334254,0.027324344682003843
18.992405063291137,0.8368363760959439,0.028922770072382975
19.24430379746835,0.8478447536127596,0.0306035163306142
19.49620253164557,0.8580427818960538,0.0323755494103114
19.748101265822783,0.8674242738825169,0.034219490035768185
20.0,0.8759861451911802,0.03615484466394936
